Year,Month,State,Group,Sub Group,Description,Rural,Urban,Combined,Status,
2024,August,ALL India,1,1.1.09,Sugar and confectionery,4.73,4.57,4.70,F,
2024,September,ALL India,1,1.1.09,Sugar and confectionery,3.48,3.50,3.46,F,
2024,October,ALL India,1,1.1.09,Sugar and confectionery,2.50,2.54,2.57,F,
2024,November,ALL India,1,1.1.09,Sugar and confectionery,1.08,1.76,1.31,F,
2024,December,ALL India,1,1.1.09,Sugar and confectionery,-0.15,0.99,0.23,F,
2025,January,ALL India,1,1.1.09,Sugar and confectionery,-0.08,1.07,0.31,F,
2014,January,ALL India,1,1.1.10,Spices,6.89,10.71,8.08,F,
2014,February,ALL India,1,1.1.10,Spices,7.08,10.95,8.37,F,
2014,March,ALL India,1,1.1.10,Spices,7.16,11.43,8.54,F,
2014,April,ALL India,1,1.1.10,Spices,7.75,11.40,9.00,F,
2014,May,ALL India,1,1.1.10,Spices,7.31,11.43,8.72,F,
2014,June,ALL India,1,1.1.10,Spices,6.55,11.18,8.14,F,
2014,July,ALL India,1,1.1.10,Spices,6.48,11.63,8.15,F,
2014,August,ALL India,1,1.1.10,Spices,7.20,12.53,9.03,F,
2014,September,ALL India,1,1.1.10,Spices,6.49,12.65,8.59,F,
2014,October,ALL India,1,1.1.10,Spices,6.56,12.96,8.65,F,
2014,November,ALL India,1,1.1.10,Spices,6.24,12.96,8.50,F,
2014,December,ALL India,1,1.1.10,Spices,5.65,12.06,7.78,F,
2015,January,ALL India,1,1.1.10,Spices,6.35,12.33,8.38,F,
2015,February,ALL India,1,1.1.10,Spices,7.43,12.51,9.16,F,
2015,March,ALL India,1,1.1.10,Spices,7.86,11.66,9.21,F,
2015,April,ALL India,1,1.1.10,Spices,7.73,10.75,8.70,F,
2015,May,ALL India,1,1.1.10,Spices,8.15,10.09,8.82,F,
2015,June,ALL India,1,1.1.10,Spices,9.53,10.31,9.80,F,
2015,July,ALL India,1,1.1.10,Spices,8.91,9.58,9.18,F,
2015,August,ALL India,1,1.1.10,Spices,8.12,8.68,8.28,F,
2015,September,ALL India,1,1.1.10,Spices,9.14,9.36,9.18,F,
2015,October,ALL India,1,1.1.10,Spices,9.80,9.69,9.82,F,
2015,November,ALL India,1,1.1.10,Spices,10.79,10.03,10.53,F,
2015,December,ALL India,1,1.1.10,Spices,11.12,10.53,10.92,F,
2016,January,ALL India,1,1.1.10,Spices,10.58,10.19,10.47,F,
2016,February,ALL India,1,1.1.10,Spices,10.12,9.40,9.87,F,
2016,March,ALL India,1,1.1.10,Spices,9.55,9.97,9.66,F,
2016,April,ALL India,1,1.1.10,Spices,9.68,9.95,9.80,F,
2016,May,ALL India,1,1.1.10,Spices,9.53,9.86,9.64,F,
2016,June,ALL India,1,1.1.10,Spices,8.21,9.43,8.61,F,
2016,July,ALL India,1,1.1.10,Spices,8.83,9.43,9.04,F,
2016,August,ALL India,1,1.1.10,Spices,8.88,8.97,8.91,F,
2016,September,ALL India,1,1.1.10,Spices,8.29,7.74,8.10,F,
2016,October,ALL India,1,1.1.10,Spices,7.66,7.00,7.40,F,
2016,November,ALL India,1,1.1.10,Spices,6.63,6.05,6.48,F,
2016,December,ALL India,1,1.1.10,Spices,6.67,4.98,6.13,F,
2017,January,ALL India,1,1.1.10,Spices,5.63,3.87,5.04,F,
2017,February,ALL India,1,1.1.10,Spices,4.13,3.08,3.82,F,
2017,March,ALL India,1,1.1.10,Spices,3.67,1.78,2.99,F,
2017,April,ALL India,1,1.1.10,Spices,2.05,0.64,1.56,F,
2017,May,ALL India,1,1.1.10,Spices,1.36,-1.13,0.52,F,
2017,June,ALL India,1,1.1.10,Spices,0.30,-2.80,-0.73,F,
2017,July,ALL India,1,1.1.10,Spices,-0.30,-4.24,-1.67,F,
2017,August,ALL India,1,1.1.10,Spices,-0.15,-4.91,-1.81,F,
2017,September,ALL India,1,1.1.10,Spices,-0.81,-5.18,-2.31,F,
2017,October,ALL India,1,1.1.10,Spices,-0.51,-5.16,-2.15,F,
2017,November,ALL India,1,1.1.10,Spices,-0.58,-4.88,-2.08,F,
2017,December,ALL India,1,1.1.10,Spices,-1.24,-3.99,-2.21,F,
2018,January,ALL India,1,1.1.10,Spices,-0.66,-3.04,-1.50,F,
2018,February,ALL India,1,1.1.10,Spices,-0.29,-2.29,-1.01,F,
2018,March,ALL India,1,1.1.10,Spices,0.52,-1.33,-0.07,F,
2018,April,ALL India,1,1.1.10,Spices,2.31,-0.78,1.25,F,
2018,May,ALL India,1,1.1.10,Spices,2.54,-0.21,1.54,F,
2018,June,ALL India,1,1.1.10,Spices,3.07,0.86,2.29,F,
2018,July,ALL India,1,1.1.10,Spices,3.21,1.81,2.74,F,
2018,August,ALL India,1,1.1.10,Spices,2.90,2.62,2.80,F,
2018,September,ALL India,1,1.1.10,Spices,2.97,2.84,2.88,F,
2018,October,ALL India,1,1.1.10,Spices,2.88,2.39,2.71,F,
2018,November,ALL India,1,1.1.10,Spices,3.38,2.24,3.00,F,
2018,December,ALL India,1,1.1.10,Spices,3.24,1.29,2.55,F,
2019,January,ALL India,1,1.1.10,Spices,2.13,-0.07,1.38,F,
2019,February,ALL India,1,1.1.10,Spices,2.65,0.07,1.75,F,
2019,March,ALL India,1,1.1.10,Spices,1.91,0.00,1.23,F,
2019,April,ALL India,1,1.1.10,Spices,1.09,0.14,0.80,F,
2019,May,ALL India,1,1.1.10,Spices,1.38,1.00,1.30,F,
2019,June,ALL India,1,1.1.10,Spices,2.03,0.71,1.59,F,
2019,July,ALL India,1,1.1.10,Spices,2.53,0.93,2.02,F,
2019,August,ALL India,1,1.1.10,Spices,2.96,0.99,2.30,F,
2019,September,ALL India,1,1.1.10,Spices,3.97,1.84,3.30,F,
2019,October,ALL India,1,1.1.10,Spices,4.30,2.91,3.86,F,
2019,November,ALL India,1,1.1.10,Spices,4.77,3.47,4.33,F,
2019,December,ALL India,1,1.1.10,Spices,6.35,4.59,5.76,F,
2020,January,ALL India,1,1.1.10,Spices,9.14,6.48,8.25,F,
2020,February,ALL India,1,1.1.10,Spices,9.77,6.82,8.80,F,
2020,March,ALL India,1,1.1.10,Spices,10.87,7.68,9.82,F,
2020,June,ALL India,1,1.1.10,Spices,13.82,12.62,13.44,F,
2020,July,ALL India,1,1.1.10,Spices,12.91,12.99,12.91,F,
2020,August,ALL India,1,1.1.10,Spices,12.12,12.91,12.41,F,
2020,September,ALL India,1,1.1.10,Spices,11.58,12.17,11.73,F,
2020,October,ALL India,1,1.1.10,Spices,11.34,11.16,11.28,F,
2020,November,ALL India,1,1.1.10,Spices,11.00,10.66,10.88,F,
2020,December,ALL India,1,1.1.10,Spices,10.33,10.14,10.29,F,
2021,January,ALL India,1,1.1.10,Spices,8.91,9.03,8.95,F,
2021,February,ALL India,1,1.1.10,Spices,7.98,8.11,8.03,F,
2021,March,ALL India,1,1.1.10,Spices,6.49,7.33,6.72,F,
2021,April,ALL India,1,1.1.10,Spices,3.59,5.71,4.33,F,
2021,May,ALL India,1,1.1.10,Spices,6.93,6.79,6.86,F,
2021,June,ALL India,1,1.1.10,Spices,6.38,4.22,5.64,F,
2021,July,ALL India,1,1.1.10,Spices,6.06,3.44,5.19,F,
2021,August,ALL India,1,1.1.10,Spices,6.13,3.05,5.12,F,
2021,September,ALL India,1,1.1.10,Spices,5.72,3.04,4.84,F,
2021,October,ALL India,1,1.1.10,Spices,5.31,3.35,4.64,F,
2021,November,ALL India,1,1.1.10,Spices,4.46,3.27,4.05,F,
2021,December,ALL India,1,1.1.10,Spices,4.38,3.19,3.96,F,
2022,January,ALL India,1,1.1.10,Spices,4.97,4.17,4.68,F,
2022,February,ALL India,1,1.1.10,Spices,6.30,5.90,6.15,F,
2022,March,ALL India,1,1.1.10,Spices,8.96,7.44,8.50,F,
2022,April,ALL India,1,1.1.10,Spices,11.25,9.34,10.62,F,
2022,May,ALL India,1,1.1.10,Spices,9.96,9.81,9.93,F,
2022,June,ALL India,1,1.1.10,Spices,11.12,10.88,11.04,F,
2022,July,ALL India,1,1.1.10,Spices,13.02,12.57,12.89,F,
2022,August,ALL India,1,1.1.10,Spices,15.19,14.41,14.90,F,
2022,September,ALL India,1,1.1.10,Spices,17.05,16.49,16.88,F,
2022,October,ALL India,1,1.1.10,Spices,18.17,17.75,18.07,F,
2022,November,ALL India,1,1.1.10,Spices,19.91,18.90,19.58,F,
2022,December,ALL India,1,1.1.10,Spices,20.85,19.20,20.35,F,
2023,January,ALL India,1,1.1.10,Spices,21.47,20.32,21.09,F,
2023,February,ALL India,1,1.1.10,Spices,20.75,18.93,20.20,F,
2023,March,ALL India,1,1.1.10,Spices,18.69,17.23,18.21,F,
2023,April,ALL India,1,1.1.10,Spices,17.82,16.74,17.43,F,
2023,May,ALL India,1,1.1.10,Spices,18.44,16.81,17.90,F,
2023,June,ALL India,1,1.1.10,Spices,19.80,18.15,19.24,F,
2023,July,ALL India,1,1.1.10,Spices,22.26,20.56,21.68,F,
2023,August,ALL India,1,1.1.10,Spices,23.77,21.98,23.19,F,
2023,September,ALL India,1,1.1.10,Spices,23.71,21.90,23.11,F,
2023,October,ALL India,1,1.1.10,Spices,23.36,21.49,22.71,F,
2023,November,ALL India,1,1.1.10,Spices,21.97,20.57,21.50,F,
2023,December,ALL India,1,1.1.10,Spices,20.05,19.05,19.69,F,
2024,January,ALL India,1,1.1.10,Spices,16.82,15.27,16.31,F,
2024,February,ALL India,1,1.1.10,Spices,13.64,13.28,13.51,F,
2024,March,ALL India,1,1.1.10,Spices,11.41,11.43,11.40,F,
2024,April,ALL India,1,1.1.10,Spices,7.56,8.13,7.75,F,
2024,May,ALL India,1,1.1.10,Spices,3.71,5.52,4.27,F,
2024,June,ALL India,1,1.1.10,Spices,1.28,3.69,2.06,F,
2024,July,ALL India,1,1.1.10,Spices,-2.17,0.18,-1.43,F,
2024,August,ALL India,1,1.1.10,Spices,-5.16,-2.77,-4.36,F,
2024,September,ALL India,1,1.1.10,Spices,-6.78,-4.79,-6.13,F,
2024,October,ALL India,1,1.1.10,Spices,-7.64,-5.70,-7.01,F,
2024,November,ALL India,1,1.1.10,Spices,-7.97,-6.38,-7.43,F,
2024,December,ALL India,1,1.1.10,Spices,-8.07,-6.12,-7.41,F,
2025,January,ALL India,1,1.1.10,Spices,-7.60,-5.35,-6.85,F,
2014,January,ALL India,1,1.2.11,Non-alcoholic beverages,7.25,6.66,7.05,F,
2014,February,ALL India,1,1.2.11,Non-alcoholic beverages,7.42,5.75,6.73,F,
2014,March,ALL India,1,1.2.11,Non-alcoholic beverages,7.01,4.86,6.12,F,
2014,April,ALL India,1,1.2.11,Non-alcoholic beverages,6.57,4.16,5.60,F,
2014,May,ALL India,1,1.2.11,Non-alcoholic beverages,6.33,3.48,5.18,F,
2014,June,ALL India,1,1.2.11,Non-alcoholic beverages,6.19,2.91,4.77,F,
2014,July,ALL India,1,1.2.11,Non-alcoholic beverages,5.96,3.08,4.74,F,
2014,August,ALL India,1,1.2.11,Non-alcoholic beverages,5.56,3.16,4.54,F,
2014,September,ALL India,1,1.2.11,Non-alcoholic beverages,5.53,3.33,4.61,F,
2014,October,ALL India,1,1.2.11,Non-alcoholic beverages,5.13,3.41,4.41,F,
2014,November,ALL India,1,1.2.11,Non-alcoholic beverages,4.47,3.58,4.11,F,
2014,December,ALL India,1,1.2.11,Non-alcoholic beverages,4.64,3.57,4.19,F,
2015,January,ALL India,1,1.2.11,Non-alcoholic beverages,4.89,3.93,4.45,F,
2015,February,ALL India,1,1.2.11,Non-alcoholic beverages,5.23,4.19,4.80,F,
2015,March,ALL India,1,1.2.11,Non-alcoholic beverages,5.22,4.28,4.79,F,
2015,April,ALL India,1,1.2.11,Non-alcoholic beverages,5.20,3.99,4.68,F,
2015,May,ALL India,1,1.2.11,Non-alcoholic beverages,5.25,4.25,4.84,F,
2015,June,ALL India,1,1.2.11,Non-alcoholic beverages,5.40,4.24,4.90,F,
2015,July,ALL India,1,1.2.11,Non-alcoholic beverages,4.67,3.95,4.44,F,
2015,August,ALL India,1,1.2.11,Non-alcoholic beverages,4.92,3.85,4.51,F,
2015,September,ALL India,1,1.2.11,Non-alcoholic beverages,4.64,3.75,4.23,F,
2015,October,ALL India,1,1.2.11,Non-alcoholic beverages,4.71,3.65,4.31,F,
2015,November,ALL India,1,1.2.11,Non-alcoholic beverages,5.39,3.45,4.55,F,
2015,December,ALL India,1,1.2.11,Non-alcoholic beverages,5.12,3.53,4.45,F,
2016,January,ALL India,1,1.2.11,Non-alcoholic beverages,5.43,3.43,4.60,F,
2016,February,ALL India,1,1.2.11,Non-alcoholic beverages,5.05,3.25,4.24,F,
2016,March,ALL India,1,1.2.11,Non-alcoholic beverages,5.05,3.16,4.23,F,
2016,April,ALL India,1,1.2.11,Non-alcoholic beverages,5.03,3.33,4.30,F,
2016,May,ALL India,1,1.2.11,Non-alcoholic beverages,4.91,3.23,4.19,F,
2016,June,ALL India,1,1.2.11,Non-alcoholic beverages,4.38,3.05,3.84,F,
2016,July,ALL India,1,1.2.11,Non-alcoholic beverages,5.21,2.87,4.25,F,
2016,August,ALL India,1,1.2.11,Non-alcoholic beverages,5.43,2.61,4.24,F,
2016,September,ALL India,1,1.2.11,Non-alcoholic beverages,5.66,2.52,4.39,F,
2016,October,ALL India,1,1.2.11,Non-alcoholic beverages,5.23,2.60,4.13,F,
2016,November,ALL India,1,1.2.11,Non-alcoholic beverages,4.55,2.42,3.70,F,
2016,December,ALL India,1,1.2.11,Non-alcoholic beverages,4.70,2.41,3.77,F,
2017,January,ALL India,1,1.2.11,Non-alcoholic beverages,3.78,2.24,3.18,F,
2017,February,ALL India,1,1.2.11,Non-alcoholic beverages,3.69,2.32,3.17,F,
2017,March,ALL India,1,1.2.11,Non-alcoholic beverages,3.92,2.40,3.33,F,
2017,April,ALL India,1,1.2.11,Non-alcoholic beverages,3.67,2.23,3.07,F,
2017,May,ALL India,1,1.2.11,Non-alcoholic beverages,3.33,1.89,2.74,F,
2017,June,ALL India,1,1.2.11,Non-alcoholic beverages,3.16,2.14,2.73,F,
2017,July,ALL India,1,1.2.11,Non-alcoholic beverages,3.22,2.22,2.80,F,
2017,August,ALL India,1,1.2.11,Non-alcoholic beverages,2.73,2.21,2.55,F,
2017,September,ALL India,1,1.2.11,Non-alcoholic beverages,2.25,2.21,2.22,F,
2017,October,ALL India,1,1.2.11,Non-alcoholic beverages,2.02,2.12,2.06,F,
2017,November,ALL India,1,1.2.11,Non-alcoholic beverages,2.49,2.20,2.38,F,
2017,December,ALL India,1,1.2.11,Non-alcoholic beverages,1.55,2.11,1.74,F,
2018,January,ALL India,1,1.2.11,Non-alcoholic beverages,1.71,2.19,1.90,F,
2018,February,ALL India,1,1.2.11,Non-alcoholic beverages,0.85,2.03,1.34,F,
2018,March,ALL India,1,1.2.11,Non-alcoholic beverages,1.08,2.10,1.49,F,
2018,April,ALL India,1,1.2.11,Non-alcoholic beverages,1.46,2.18,1.73,F,
2018,May,ALL India,1,1.2.11,Non-alcoholic beverages,1.46,2.26,1.80,F,
2018,June,ALL India,1,1.2.11,Non-alcoholic beverages,1.84,2.01,1.96,F,
2018,July,ALL India,1,1.2.11,Non-alcoholic beverages,1.07,1.93,1.40,F,
2018,August,ALL India,1,1.2.11,Non-alcoholic beverages,1.67,2.25,1.86,F,
2018,September,ALL India,1,1.2.11,Non-alcoholic beverages,1.06,2.32,1.55,F,
2018,October,ALL India,1,1.2.11,Non-alcoholic beverages,2.51,2.00,2.33,F,
2018,November,ALL India,1,1.2.11,Non-alcoholic beverages,4.25,2.07,3.33,F,
2018,December,ALL India,1,1.2.11,Non-alcoholic beverages,5.11,1.91,3.88,F,
2019,January,ALL India,1,1.2.11,Non-alcoholic beverages,4.42,1.75,3.33,F,
2019,February,ALL India,1,1.2.11,Non-alcoholic beverages,5.29,1.91,3.89,F,
2019,March,ALL India,1,1.2.11,Non-alcoholic beverages,4.73,1.82,3.56,F,
2019,April,ALL India,1,1.2.11,Non-alcoholic beverages,4.25,1.74,3.24,F,
2019,May,ALL India,1,1.2.11,Non-alcoholic beverages,4.16,1.82,3.16,F,
2019,June,ALL India,1,1.2.11,Non-alcoholic beverages,3.92,1.82,2.99,F,
2019,July,ALL India,1,1.2.11,Non-alcoholic beverages,4.29,2.13,3.38,F,
2019,August,ALL India,1,1.2.11,Non-alcoholic beverages,3.51,1.88,2.90,F,
2019,September,ALL India,1,1.2.11,Non-alcoholic beverages,4.06,1.80,3.21,F,
2019,October,ALL India,1,1.2.11,Non-alcoholic beverages,2.97,2.04,2.58,F,
2019,November,ALL India,1,1.2.11,Non-alcoholic beverages,0.87,1.95,1.35,F,
2019,December,ALL India,1,1.2.11,Non-alcoholic beverages,1.09,2.11,1.49,F,
2020,January,ALL India,1,1.2.11,Non-alcoholic beverages,1.97,2.34,2.10,F,
2020,February,ALL India,1,1.2.11,Non-alcoholic beverages,1.97,2.49,2.17,F,
2020,March,ALL India,1,1.2.11,Non-alcoholic beverages,1.97,2.65,2.24,F,
2020,June,ALL India,1,1.2.11,Non-alcoholic beverages,2.97,5.12,3.87,F,
2020,July,ALL India,1,1.2.11,Non-alcoholic beverages,3.61,5.41,4.38,F,
2020,August,ALL India,1,1.2.11,Non-alcoholic beverages,4.98,6.09,5.41,F,
2020,September,ALL India,1,1.2.11,Non-alcoholic beverages,6.43,7.08,6.67,F,
2020,October,ALL India,1,1.2.11,Non-alcoholic beverages,8.23,8.68,8.44,F,
2020,November,ALL India,1,1.2.11,Non-alcoholic beverages,10.60,9.81,10.27,F,
2020,December,ALL India,1,1.2.11,Non-alcoholic beverages,12.06,11.54,11.78,F,
2021,January,ALL India,1,1.2.11,Non-alcoholic beverages,13.46,12.66,13.15,F,
2021,February,ALL India,1,1.2.11,Non-alcoholic beverages,14.28,13.54,13.99,F,
2021,March,ALL India,1,1.2.11,Non-alcoholic beverages,14.63,14.25,14.48,F,
2021,April,ALL India,1,1.2.11,Non-alcoholic beverages,16.31,13.48,15.20,F,
2021,May,ALL India,1,1.2.11,Non-alcoholic beverages,16.41,13.35,15.10,F,
2021,June,ALL India,1,1.2.11,Non-alcoholic beverages,16.47,12.32,14.78,F,
2021,July,ALL India,1,1.2.11,Non-alcoholic beverages,15.82,12.38,14.44,F,
2021,August,ALL India,1,1.2.11,Non-alcoholic beverages,15.27,11.84,13.85,F,
2021,September,ALL India,1,1.2.11,Non-alcoholic beverages,14.18,11.21,12.99,F,
2021,October,ALL India,1,1.2.11,Non-alcoholic beverages,12.53,9.82,11.40,F,
2021,November,ALL India,1,1.2.11,Non-alcoholic beverages,10.23,8.93,9.72,F,
2021,December,ALL India,1,1.2.11,Non-alcoholic beverages,8.71,7.27,8.17,F,
2022,January,ALL India,1,1.2.11,Non-alcoholic beverages,7.13,6.03,6.69,F,
2022,February,ALL India,1,1.2.11,Non-alcoholic beverages,6.50,4.96,5.85,F,
2022,March,ALL India,1,1.2.11,Non-alcoholic beverages,6.60,4.25,5.62,F,
2022,April,ALL India,1,1.2.11,Non-alcoholic beverages,6.49,3.96,5.46,F,
2022,May,ALL India,1,1.2.11,Non-alcoholic beverages,5.22,4.28,4.90,F,
2022,June,ALL India,1,1.2.11,Non-alcoholic beverages,5.26,4.46,4.94,F,
2022,July,ALL India,1,1.2.11,Non-alcoholic beverages,4.99,4.17,4.66,F,
2022,August,ALL India,1,1.2.11,Non-alcoholic beverages,4.30,4.22,4.26,F,
2022,September,ALL India,1,1.2.11,Non-alcoholic beverages,4.22,4.07,4.12,F,
2022,October,ALL India,1,1.2.11,Non-alcoholic beverages,4.15,3.99,4.11,F,
2022,November,ALL India,1,1.2.11,Non-alcoholic beverages,4.32,3.84,4.09,F,
2022,December,ALL India,1,1.2.11,Non-alcoholic beverages,4.18,4.03,4.14,F,
2023,January,ALL India,1,1.2.11,Non-alcoholic beverages,4.18,4.53,4.32,F,
2023,February,ALL India,1,1.2.11,Non-alcoholic beverages,3.99,4.85,4.37,F,
2023,March,ALL India,1,1.2.11,Non-alcoholic beverages,3.74,4.96,4.23,F,
2023,April,ALL India,1,1.2.11,Non-alcoholic beverages,3.36,5.08,4.03,F,
2023,May,ALL India,1,1.2.11,Non-alcoholic beverages,3.18,4.67,3.77,F,
2023,June,ALL India,1,1.2.11,Non-alcoholic beverages,2.87,4.78,3.63,F,
2023,July,ALL India,1,1.2.11,Non-alcoholic beverages,2.98,4.69,3.62,F,
2023,August,ALL India,1,1.2.11,Non-alcoholic beverages,3.15,4.49,3.67,F,
2023,September,ALL India,1,1.2.11,Non-alcoholic beverages,2.91,4.41,3.54,F,
2023,October,ALL India,1,1.2.11,Non-alcoholic beverages,3.01,4.33,3.53,F,
2023,November,ALL India,1,1.2.11,Non-alcoholic beverages,3.06,4.26,3.58,F,
2023,December,ALL India,1,1.2.11,Non-alcoholic beverages,2.94,3.93,3.33,F,
2024,January,ALL India,1,1.2.11,Non-alcoholic beverages,3.05,3.73,3.33,F,
2024,February,ALL India,1,1.2.11,Non-alcoholic beverages,2.76,3.41,3.03,F,
2024,March,ALL India,1,1.2.11,Non-alcoholic beverages,2.53,3.27,2.84,F,
2024,April,ALL India,1,1.2.11,Non-alcoholic beverages,2.30,3.02,2.60,F,
2024,May,ALL India,1,1.2.11,Non-alcoholic beverages,2.07,2.95,2.42,F,
2024,June,ALL India,1,1.2.11,Non-alcoholic beverages,2.12,2.76,2.36,F,
2024,July,ALL India,1,1.2.11,Non-alcoholic beverages,1.84,2.87,2.23,F,
2024,August,ALL India,1,1.2.11,Non-alcoholic beverages,1.94,3.04,2.40,F,
2024,September,ALL India,1,1.2.11,Non-alcoholic beverages,2.33,3.03,2.57,F,
2024,October,ALL India,1,1.2.11,Non-alcoholic beverages,2.37,3.20,2.67,F,
2024,November,ALL India,1,1.2.11,Non-alcoholic beverages,2.31,3.37,2.72,F,
2024,December,ALL India,1,1.2.11,Non-alcoholic beverages,2.58,3.72,3.00,F,
2025,January,ALL India,1,1.2.11,Non-alcoholic beverages,2.96,4.00,3.39,F,
2014,January,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,9.93,10.29,10.07,F,
2014,February,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,9.38,10.00,9.70,F,
2014,March,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,9.33,9.74,9.55,F,
2014,April,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,9.10,9.40,9.31,F,
2014,May,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.46,9.34,8.96,F,
2014,June,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.20,9.09,8.60,F,
2014,July,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,7.85,9.11,8.44,F,
2014,August,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.08,9.10,8.55,F,
2014,September,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,7.54,8.49,8.03,F,
2014,October,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,7.22,8.53,7.89,F,
2014,November,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,7.33,8.37,7.81,F,
2014,December,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,6.85,8.04,7.41,F,
2015,January,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,7.08,7.56,7.28,F,
2015,February,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,7.64,7.26,7.41,F,
2015,March,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,7.95,7.22,7.63,F,
2015,April,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.42,7.02,7.76,F,
2015,May,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.89,6.74,7.81,F,
2015,June,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,9.24,6.62,8.00,F,
2015,July,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.93,6.24,7.62,F,
2015,August,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.87,5.61,7.31,F,
2015,September,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.24,5.67,7.03,F,
2015,October,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.04,5.56,6.83,F,
2015,November,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,7.79,5.36,6.69,F,
2015,December,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.25,5.17,6.82,F,
2016,January,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,8.20,5.23,6.79,F,
2016,February,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,7.57,5.13,6.43,F,
2016,March,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,7.28,4.80,6.15,F,
2016,April,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,6.76,4.94,5.89,F,
2016,May,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,6.55,4.93,5.86,F,
2016,June,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,6.10,4.90,5.50,F,
2016,July,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,6.23,4.88,5.63,F,
2016,August,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,6.19,4.86,5.60,F,
2016,September,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,6.63,4.91,5.81,F,
2016,October,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,6.99,5.04,6.09,F,
2016,November,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,6.63,4.94,5.82,F,
2016,December,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,6.29,4.99,5.64,F,
2017,January,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,5.89,5.12,5.54,F,
2017,February,ALL India,1,1.1.12,Prepared meals; snacks; sweets etc.,5.87,4.96,5.45,F,
